sample_id,iteration,seed,my_measure
552,3,6520508110310932271092579600478140715,1
552,4,172650476399842306066217909591403736088,1
552,5,337904162185722416823716625464702407876,1
552,6,210812411780642631311331030372013051558,1
552,7,84185969931689362871849733729352001500,1
552,8,331627212674235271621981250025961428880,1
552,9,59254233993328549821138669803890113356,1
553,0,158465017419647592226442342353048461632,1
553,1,178851509944170666601102907198873198127,1
553,2,180669006649055407396092511050102151957,1
553,3,320130074935806649197976414157808471645,1
553,4,267469019018604855393359427946655624068,1
553,5,140335235339030366070861883764731455851,1
553,6,59626653012022355528895419624116886387,1
553,7,284615594088554012953003143371789105711,1
553,8,282673075806110466951087808816675226227,1
553,9,194799657324357541986539305748607871451,1
554,0,216196368226041413070141508095916787166,1
554,1,128296726802270597216547595092789954454,1
554,2,279331393327725028668938795556221970962,1
554,3,191579047729783859978002792895949791852,1
554,4,127800392087526448706749858873868529998,1
554,5,174326850233980863938032450528115878543,1
554,6,216176087892338770921560816950332914022,1
554,7,268070272989791273910886778680535459432,1
554,8,64660596924977474865750407271056234140,1
554,9,183713382963878198668124753542956907901,1
555,0,124385838438547767573657219542183591195,1
555,1,89465416439766575031932764972794265625,1
555,2,150990119878741718607458846404511779301,1
555,3,142724302923985308681321547534932221539,1
555,4,57090096992193423226039786647103523841,1
555,5,130803075107320392462097452544822700722,1
555,6,272305107464106901013159034202681149187,1
555,7,223511536524400199885360321992604282942,1
555,8,128619255735064604586285302822463745376,1
555,9,56612557214502511671741159187668980826,1
556,0,264499185801348054013052508383925057052,1
556,1,21290810001457418131050375679644649563,1
556,2,236062108698658240662166430944237950809,1
556,3,197656268396893065382339024854564892439,1
556,4,305053981371556070876378188166377020271,1
556,5,189095250643093056470570356324739902518,1
556,6,333507400314391634627559784225369956816,1
556,7,246471412905981705074169360801875662071,1
556,8,95233142509843231642592864573455389287,1
556,9,258005424954680722801764766459191275917,1
557,0,205946099095493246643041199698208768691,1
557,1,67396842923715888796518013865521682820,1
557,2,192701342648854168241026854074434819709,1
557,3,100515217812096802220868406287148232913,1
557,4,50856239899460857877452333235281946614,1
557,5,91047992598519998237313101073741984852,1
557,6,113714127230476914198560452575342590587,1
557,7,56615717608413118138352874250164243649,1
557,8,230272857152823830267970385873356392469,1
557,9,108089476957223783986990163207561333602,1
558,0,122675007770401655176828265495416621106,1
558,1,228401598111717398809111384549225568513,1
558,2,318388401714457235449042791483972307412,1
558,3,340237757724284658128257891861462335829,1
558,4,217583307038315919243558125554752151175,1
558,5,36089921572475070387763036320844352517,1
558,6,183726665510329593877422846900174378625,1
558,7,318900024878110776532176762210451586391,1
558,8,186807935794636294178006257039096263003,1
558,9,80669617061885073376362895993091312959,1
559,0,78636215306525076259862843701004203663,1
559,1,100777614525546053991374954236612938870,1
559,2,38438973516336725804135136783355338399,1
559,3,5581769562414499805315327228396137037,1
559,4,299485675530245178541181619620908546957,1
559,5,233477554132316983729299529840827032354,1
559,6,35830322782860585272328344911610038048,1
559,7,50117561938983721344638764775679475006,1
559,8,183441799815738662653601726249312714313,1
559,9,86479039739617533156872702205975166797,1
560,0,253607293693506710451013389846487692893,1
560,1,214083732791431908046914011207964869436,1
560,2,163007459076997255344318421701749423599,1
560,3,13743841385600626569408962858661450023,1
560,4,114399146499427219582471697924822818505,1
560,5,283182871959462517402831896447808569477,1
560,6,73557988792948118001036726251494625795,1
560,7,172323769221168661290998242073406344766,1
560,8,256356176400306612408382567165613950238,1
560,9,272445380749719653164253843582764357632,1
561,0,46405829962976201058551049762847325249,1
561,1,206924752827890146790252383136268204563,1
561,2,239790020774686490100470996397760093078,1
561,3,32011830259433614323469870649538100758,1
561,4,197308134473727386729971568043343307782,1
561,5,87897669203959633301756269114484962588,1
561,6,254624579294419447635525584281474574910,1
561,7,71330842214062220302914809811128910926,1
561,8,169831653936248031750193785820583916372,1
561,9,263762800858890230574803192294418125037,1
562,0,103818090376878508026707670030292842835,1
562,1,208308149894847788593378663541838413721,1
562,2,88890192541772606150410702467898290309,1
562,3,70225677180429670624875328521518556393,1
562,4,243699972740519493133609033457062990689,1
562,5,218047413635518879492302519842169205446,1
562,6,327600247380670206037112740168283995218,1
562,7,161458192124008027122823340112673366118,1
562,8,235265329494107071511006321044711031015,1
562,9,281706959947758883575246227987350941365,1
563,0,167799938006147409717513942605790768504,1
563,1,29138204887598594721954854902730850091,1
563,2,306641417770714185055398219005781175364,1
563,3,63019532406588279817863467656488863657,1
563,4,71934945305383343404909139388216865853,1
563,5,191285234932974680216939222250573005890,1
563,6,174324734553997309527615239316570680544,1
563,7,27753417215308481222693645282806180938,1
563,8,262291456151495741596688517172151447639,1
563,9,316950310099332098817659472655691488632,1
564,0,109495603065876078895090500297018524111,1
564,1,20504404281166218431584032858342023436,1
564,2,279882299032557557820945124750771422453,1
564,3,78583030459772634002304338469802640120,1
564,4,94382664185559329000340015769288925900,1
564,5,312391379643812693199362439628864042209,1
564,6,61562311979030307825002213078432172583,1
564,7,223922087933094394129762395308408055275,1
564,8,295614329196246291311670429867877675969,1
564,9,290416401125609718930635348537779629793,1
565,0,187996739923744746700195257946514950734,1
565,1,202214525942789375340681586326079665327,1
565,2,97812444950945637475004386349997408852,1
565,3,227331903503694227613235395378770311139,1
565,4,196212037618722494519199797405169323036,1
565,5,262593561544686879141567346105483203451,1
565,6,267406529809495575661325968214331169320,1
565,7,334383444370181384727283326948698532692,1
565,8,203698853539700218677196580412458856162,1
565,9,220295073332825036211982355569960534858,1
566,0,4340549732909325224860440526759916611,1
566,1,196265895893673661722684070369230925371,1
566,2,30329695647563315036275554910012231468,1
566,3,219035566126532171134886677285638725071,1
566,4,36067250844720662628297160000893663651,1
566,5,180178023061944650884168978704028637106,1
566,6,62494945490121753177911415609664686015,1
566,7,157916220783569045670650316819329885590,1
566,8,61589987542720901171891604543540823923,1
566,9,56268360171558698196906812543280229787,1
567,0,186034178791301349712995823733143619261,1
567,1,230153847411063234492010715875021626865,1
567,2,238144777438399705202651918917700128497,1
567,3,54606407224158367854771753835258880006,1
567,4,937556053726456624592663440070858969,1
567,5,26063532434171884473652418471513423976,1
567,6,143419428017293502073169199483694918721,1
567,7,182904485763762970373830489947164918750,1
567,8,32373283037923132659837930508668644574,1
567,9,46870683566783942813906914488847790307,1
568,0,313760109792511556715993922619980163506,1
568,1,243274819996364228215353923334282104972,1
568,2,289666025367091402711800817467309386863,1
568,3,148394730078231862270798150549737224609,1
568,4,251682775373887687803196529660833795328,1
568,5,1291589096405464126328557227929099804,1
568,6,23441678966878259998415319744900641318,1
568,7,11515194229738882886593849971538184251,1
568,8,147332433871937602853018550477792674505,1
568,9,19248045141595391634875241443989548656,1
569,0,241520164764221253649155770057719762449,1
569,1,204488149605066764000834827510297857005,1
569,2,260657252852802120630960545392635512911,1
569,3,221833666847681711738945887694239944042,1
569,4,25459848223727247210267848066719242479,1
569,5,249764119548857984019595172207357292936,1
569,6,28940043470284579554939248634286489326,1
569,7,97772064208156966101625038190173660953,1
569,8,289618094950144404768891865844139259980,1
569,9,110014459734447818863274246753775772806,1
570,0,331053598831919369714824780037967408669,1
570,1,292307841641371533065346149792154816995,1
570,2,222628720552950577543574968637267164995,1
570,3,70560546823894596507280300005507456582,1
570,4,71497631630494329785343977266279676921,1
570,5,13122140330271438868060703909303299126,1
570,6,292574002880548037100932486157747175876,1
570,7,37895763255988762753155795402559087824,1
570,8,180546333552468774838699262848437207209,1
570,9,142963713497450248053689665855088857948,1
571,0,278899780964011502013232798637671463977,1
571,1,157668392614595866350469410231329381965,1
571,2,200828492391232705630604696211660080583,1
571,3,220244749989305809970206772629530610737,1
571,4,64779341395842150535113402703893459400,1
571,5,21111549001659144608358807124196885597,1
571,6,80935157892367332933111418604551117259,1
571,7,80134935661863367451440386093438038680,1
571,8,203517147460054209670642071352425138668,1
571,9,210856289356684490014295329936151252478,1
572,0,336239968401044601254746185867325043941,1
572,1,69064630891305307600213974257354303185,1
572,2,306775466048147793423503787435588869099,1
572,3,104697927420068537649197627313103362774,1
572,4,36017480360925130385795934616392571020,1
572,5,180052454160985093885340242746814073661,1
572,6,24854314726445743377766427685134771908,1
572,7,93804358509229316498171750515955700783,1
572,8,144974737879144192483669897281045697813,1
572,9,289248527660153760916244810901587899376,1
573,0,178540818633666336192970766405614841477,1
573,1,183886309830237200489823764424051296544,1
573,2,164988363896906651458762568554176202561,1
573,3,149106463714259008619048424376015116711,1
573,4,65895547353236487754350554028165012215,1
573,5,172436889322445854046668467266519304455,1
573,6,182826689746531618268444579019812049971,1
573,7,177716916083984766432938238876691420121,1
573,8,23400903491878275516561516684256256704,1
573,9,242657317284526946490907247175816220280,1
574,0,316486730270411768432762616369622733122,1
574,1,333082505419122428543016173537436820974,1
574,2,281927960655112126238337880886429864788,1
574,3,210575561616946281896797741336774097381,1
574,4,247496360981564488485867869999729309072,1
574,5,170364272620190031988918520119917039955,1
574,6,37960691012632487240668701197043935886,1
574,7,60562002783204681312322865985252820898,1
574,8,18800883918348335088824833935003757122,1
574,9,96467691924326561788754394175863319250,1
575,0,95864642857032588291866511736755272253,1
575,1,12923824058752258041240706070960498815,1
575,2,280021762690097065599099211570218916843,1
575,3,57473971697115978529621015045772843336,1
575,4,28882617073941643911113870935296691477,1
575,5,176878748688741809996011420157054899611,1
575,6,293277746955231194488650915913802391488,1
575,7,35866081927757108165472915742531434352,1
575,8,178393477113030828756422634666293378076,1
575,9,57341821112836985667567067588963462993,1
576,0,223225469348517064577061553377773571545,1
576,1,71747430591029409704383305723889529789,1
576,2,63178213635923019226959902273900820693,1
576,3,83576009703128938501890890204879814564,1
576,4,205520129641386649760035155939192582118,1
576,5,111160274307529738819523978989501566121,1
576,6,244576308378353344955294984713241537974,1
576,7,321363187219575165281776173750937995231,1
